Fibroblast cell	Stellate cell	Macrophage cell	Endothelial cell	T cell	B cell	Ductal cell type 2	Endocrine cell	Ductal cell type 1	Acinar cell
FXYD1	0.721532500491382	0.764026429849191	0.196581904691494	0.186883290830966	0.317896212218366	0.216914325399069	0.261818453931136	0.501970386485835	0.128646060272014	0.27201640084064
PLN	0.386301191538901	0.984908564977746	0.134785855318184	0.205129234308145	0.165067777483346	0.113046486268202	0.114703218891596	0.189680148435427	0.116050690571179	0.114341946318801
MT2A	1.25885097693523	1.14415314265634	1.2130173573527	1.35356316994579	1.11152165656697	0.84193318502928	1.16561702870821	0.847353061002656	0.787130963832731	0.898407927040883
MAP3K7CL	0.193403187839496	0.808012845949883	0.204737312781621	0.190019823068324	0.190714431866191	0.436116887874357	0.165485637353387	0.195884244433838	0.177464292326998	0.126563954495936
PTGIR	0.384376083362534	0.652782867827576	0.170825435367579	0.10497947020489	0.169429139222641	0.0979422672396681	0.0872237127424066	0.114863978374378	0.0679892309406456	0.0615628557383864
IGFBP4	0.91818167986701	0.857472022544157	0.484412055230157	0.842724251363078	0.542599028585053	0.459599447899798	0.578365495873201	0.53413066441189	0.384887885526472	0.369756210692883
KCNE4	0.543704149086788	0.736213878867605	0.131117980967461	0.155289449562345	0.151691454795513	0.115835198916273	0.10847904909526	0.138382503978484	0.077107833137009	0.117203687538048
MLTK	0.500408786659899	0.745335014663433	0.332069156052872	0.375869415887569	0.239118067233012	0.279899671187942	0.342155845212012	0.22705964107072	0.501619169560873	0.299606303952054
LDHB	0.658220984819089	0.761330013205708	0.696225792215504	0.723984325919712	0.886378710516117	0.91799584221617	0.464382525531304	0.473905451116069	0.309931558263368	0.578285917488062
RCAN2	0.270591633187319	0.685051831831868	0.121746786034032	0.417217763718446	0.1597284408553	0.106293309995783	0.106347018824116	0.286486416805506	0.201053793538362	0.136687245169183
LMOD1	0.384939778440861	0.710418215186846	0.10593230892524	0.101894411916793	0.117683562162755	0.0838930249729584	0.0829295122722572	0.117014560037385	0.0753929695906114	0.0874490588976618
LGI4	0.133873617179928	0.616160872097108	0.100349039380094	0.106911297050787	0.137085568471685	0.0668758297045785	0.122779989376918	0.497230893734971	0.0713844282490286	0.0786577596451013
EPS8	0.522104294960128	0.743263506723776	0.332169605317553	0.527731419994101	0.282343347925033	0.223905703860305	0.587302528285909	0.293705837056349	0.401566006988773	0.238825626005776
FLNA	0.747842781161963	0.869872109028653	0.6267822898591	0.643133343123372	0.611828907612515	0.428714745388219	0.549231802933719	0.405570866264307	0.61726170023539	0.386881831979917
EID1	0.605740978458561	0.662701251619204	0.665893322243555	0.704433839650815	0.796637645610181	0.758355147081527	0.590104503303277	0.598426879466264	0.69046504641181	0.603206006786907
KCNJ8	0.351371812912992	0.75349333849708	0.112976329374189	0.111921450470119	0.109350785352487	0.0952487473831017	0.0873728076527433	0.215795600956454	0.0698189416522393	0.207364473641701
ANXA6	0.59425956759104	0.719509275078279	0.441575946682158	0.424987175733123	0.729402768985696	0.717686122755164	0.245667613990739	0.428784342026646	0.20399614089256	0.237299382437001
MIR143HG	0.29789110292462	0.646670224441019	0.0638626468465029	0.103194932232418	0.0895544940863736	0.0788001291426476	0.0650032671368085	0.12478135934564	0.0605318847126205	0.0341149528099589
CDH6	0.20130102116303	0.657945396535573	0.0945828901681617	0.110498139268112	0.122176373572555	0.0925583495214047	0.182709280699802	0.207781070643514	0.187143181605947	0.0795970277039065
SDC2	0.70250864920793	0.838661087800966	0.588407400209558	0.252397318733378	0.235026073344759	0.209632725655889	0.258751502588576	0.440309452230559	0.559872865188768	0.371688810131176
TYROBP	0.443385231369171	0.664735067748493	0.601478394801547	0.495683729228179	0.839100852986825	0.4754311040165	0.439331023392399	0.530389638064341	0.329340435463279	0.322288335597509
FCER1G	0.473660750513398	0.6216214138736	0.759373803965609	0.442960394638064	0.726601014651891	0.486182875347904	0.397539439522027	0.481495025425872	0.295534820954025	0.281422603427809
AIF1	0.288626992284901	0.485857081185091	0.773115853693054	0.340468099497668	0.509521381884842	0.416487088225677	0.291021017585264	0.375328926023807	0.216327729034414	0.211283041520895
LST1	0.259602040464202	0.383750470853336	0.809632049715019	0.276655046625566	0.594210718075806	0.498385634017798	0.240498503959265	0.305454324348899	0.165039286866386	0.166871704655017
GPX1	0.670220985416713	0.775706646413873	0.642448638562919	0.744992272512566	0.852145594647753	0.806677857876572	0.700067639168976	0.636316024975256	0.707973816572726	0.602237893950148
ITGB2	0.307058180715551	0.396985916410995	0.764977755940679	0.286817751615655	0.796600442513164	0.631178571601062	0.29810081445061	0.339115585871553	0.197975641030385	0.167902482831206
LAPTM5	0.408010924428584	0.556408093738276	0.686455817540808	0.486034325181668	0.861651336651453	0.808071021432346	0.389227022990167	0.465723984941684	0.287489903112057	0.275353255305295
HLA-DRA	0.690035849123567	0.92796239883265	0.904955115711442	0.931107781240996	1.14712297866209	0.635005674250118	0.896971773841974	0.809373292801869	0.918505398071244	0.724837492594677
MS4A6A	0.217899341160587	0.389546475709624	1.03464998897987	0.261198607920126	0.318996956705681	0.258010795431914	0.202831013848521	0.307398203908601	0.158396950053774	0.190090639222637
C1orf162	0.236075412120446	0.361741374517708	0.820728867908299	0.290556730090452	0.589224789702156	0.572807970666613	0.222180921650885	0.246301899331096	0.183916465151758	0.175600051993252
NPC2	0.707536566825317	0.775780033781096	0.748594643015311	0.863991034256426	0.812279955900312	0.761649199462398	0.753712499772548	0.683775070506661	0.731108508180758	0.65685070234789
SPI1	0.167426018711626	0.269434543134245	0.73348094387767	0.181649462399919	0.284472817924018	0.584428443079077	0.166948206796675	0.205042133150664	0.126517246534849	0.114788518388274
HLA-DPA1	0.555920353695498	0.727531437907901	1.03100868786623	0.865084103302854	0.992068378059132	0.718047257152753	0.671119333882761	0.593710204666922	0.588175767641017	0.499513889575697
SRGN	0.64639495365894	0.88382262638703	0.886864086267013	0.913458967633761	0.992858511271339	0.77108525010921	0.479704272215728	0.704866748941865	0.433286050420884	0.398090450551201
FTL	0.571228985360662	0.615574456607067	1.03744897928368	0.572550978319488	0.731658199119086	0.556030439014449	0.859094593776181	0.696111698893373	0.591993253460544	0.569236421042178
HLA-DPB1	0.533799632725842	0.73954305417191	1.09180073168989	0.856021336997998	1.01608772625497	0.784938662482533	0.64269015997314	0.609099347241024	0.705903811515827	0.526652713823523
HLA-DRB1	0.637048806575059	0.810398220918458	0.966819557948526	0.933000108866246	1.07605260691726	0.795032126524712	0.911233523548568	0.692311909317958	0.825940334900766	0.598519434575613
MNDA	0.205760302561511	0.271652207322574	0.879518515970386	0.158578748436231	0.227318622719019	0.355870774026686	0.119876799351453	0.170085861370244	0.089991949274592	0.0879319805794569
CD74	0.76655969808574	0.980971147241044	0.885393979839363	0.831656034245933	1.06975590539354	0.551178464741146	1.02836265787368	0.945752325978512	1.24042080771459	0.974872938581178
CYBA	0.662327050745158	0.826624219747664	0.555696243277225	0.768652354960115	0.866530324538179	0.654429313739342	0.641657470320058	0.974602737527434	0.759790565680143	0.679149720797636
CD68	0.44504063800006	0.358078059441738	0.938645927344609	0.250999475808506	0.316000712427532	0.352363638584534	0.466817674021655	0.226019267075776	0.174902036475624	0.119030209062366
HCST	0.32350594252023	0.454611807019681	0.863927294806231	0.349720343526418	0.973370299845315	0.601801137989748	0.31590671512024	0.399942385214797	0.249018926263911	0.222378161665301
RGS10	0.41050715817017	0.427543726604376	0.794450844622673	0.239176142988741	0.788060715478757	0.609297162504937	0.353128331510485	0.304155531217692	0.172029282257611	0.174722567414635
HLA-DQB1	0.413063017544495	0.54156911255388	1.06233113899089	0.756820503342585	0.816798143787456	0.874992234860024	0.619437183420346	0.467212800114451	0.448416738645858	0.338138248451817
HLA-DQA1	0.319375647112225	0.477814427526854	1.17238142347128	0.666130642353893	0.776265065405534	0.904567703694716	0.42811329152423	0.401631461809475	0.34201955108453	0.283667250949194
CTSS	0.41328926391653	0.515956921491823	0.851770957681992	0.544299011989431	0.710842222387629	0.824218920579163	0.66032437918259	0.456859149658366	0.514539636571403	0.310350726235896
FCGR2A	0.197904457730601	0.345098640117293	0.780840976595932	0.161839372775572	0.214929395948185	0.209540657650955	0.161617739981709	0.182028665766144	0.120364963953694	0.112813322118474
RGS1	0.55944672942895	0.659411697998553	1.31174571452961	0.509577447487692	1.26184771723379	0.629165469843173	0.420862654164063	0.743589039886157	0.3649922760881	0.365574818988208
LYZ	0.559036328020225	0.804968418197058	1.29197336153824	0.664836510277682	0.835482946344448	0.735028333645863	1.27702434574102	0.775566470825221	0.679231687958949	0.592188412310095
MS4A7	0.156028130175865	0.260231645237483	0.828336508678697	0.188936198454774	0.215975597834417	0.364188110454139	0.14970529281956	0.169863893024557	0.11117917283618	0.134976063045006
CSTA	0.383656131346617	0.285253549249635	0.840488281327463	0.185330964237493	0.337987983744967	0.184400246944535	0.665015647095598	0.249949705979361	0.121414305671413	0.114592044923988
CD163	0.18524122773694	0.293840915450915	0.866074610004436	0.202413582125985	0.22833693736162	0.190575464590731	0.184788136592774	0.189330450419415	0.116695059045939	0.12651836974492
COTL1	0.446887343017822	0.482602066906575	0.848003394517618	0.59772233206325	0.986205037965238	0.952803229239619	0.559868914905243	0.406921496308656	0.271326985720607	0.267530411600345
RNASE6	0.202192500845557	0.315138415001456	0.896787106460667	0.214398359287642	0.466058459358286	0.936935025569878	0.18615995945976	0.320544909050787	0.154245913477337	0.156621423491907
OAZ1	0.591639792615966	0.676196806082499	0.542193813490132	0.693773844124041	0.735363103467452	0.650054846465058	0.580292421694336	0.582525723346645	0.613913660845714	0.712309673228482
CD53	0.269810676553967	0.377020380017898	0.721899249238901	0.293584176203514	0.859787909436275	0.871900335703156	0.238957678828394	0.36728695711418	0.198473159746219	0.163973983112427
CST3	0.837750503189373	0.703813419905234	0.722878372473485	0.738108660828867	0.879649337011544	0.739493466374795	0.699674857282667	0.62342809216434	0.724728521377601	0.564982303454165
TYMP	0.669895871999142	0.771299508724651	0.87149024933836	0.609148128004997	0.760294967213944	0.58443247270689	0.691459675285646	0.556008263111431	0.551091416113961	0.39089818810554
ALOX5AP	0.311645870065613	0.431851457540205	1.1057377923197	0.304567225357895	0.93860318656432	0.746532725363813	0.332083954418512	0.40032984176692	0.236345119947648	0.230058933668196
CAPG	0.480095185260097	0.43926759715173	0.878482995747985	0.339968335257403	0.796217775176527	0.657420202325669	0.712601262881624	0.425554743928344	0.511316724113326	0.329190804725241
CYBB	0.12944383708506	0.212185720439359	0.756087877666668	0.145329747968534	0.215270061424733	0.52788146386847	0.134673077380957	0.146812486684811	0.0874529152609894	0.0920086291899098
S100A4	0.962667506146157	1.28123370417597	0.972416697481089	0.761535815312712	1.16206444958964	0.858469635201784	1.15992682790331	0.911800976992778	0.583802174687094	0.515334349164685
EVI2B	0.206051342002545	0.265065997758061	0.700710124078566	0.182430059737117	0.739483047974232	0.826596757281998	0.174302340222253	0.33289619889999	0.127948386342128	0.101104483116689
SAT1	0.849286309723127	0.860969752821172	0.766766337385789	0.979423873314333	1.00152303169803	0.84770642674296	0.848103929352165	0.815195889759302	0.896456055123718	1.04252316097829
LCP1	0.218743114844096	0.31939440838955	0.742928929063587	0.230020935563056	0.83844962215448	0.842510577540786	0.253237024220182	0.278731234882089	0.163704220516154	0.141077186209128
HLA-DMA	0.324730301354793	0.447380621919888	0.83205619032212	0.747604287869118	0.662013858854726	0.889664180609769	0.58520450742419	0.476463203536046	0.535655333756134	0.38553538886345
LSP1	0.486879752305636	0.380841210733018	0.806369352891841	0.285670322666111	0.891752343176802	0.840347405574141	0.276616768767184	0.41406630193009	0.208606981475756	0.182087550928348
TPM1	0.9555154274502	0.895026927608846	0.565706389813717	0.777521564179094	0.576005776290686	0.488392052777804	0.76308842011169	0.570105606554079	0.763034820951777	0.844889631324301
CD14	0.283170910231104	0.392079122647918	1.09501271431704	0.452060987840989	0.308883111146385	0.247937276246797	0.265243174487888	0.28136633053778	0.24320741763375	0.187991918814234
CLEC7A	0.14449857770329	0.216203354448178	0.6924267972607	0.252921673571551	0.237116470190405	0.132177132953627	0.135624090637232	0.1650105514072	0.0855327561461141	0.102173477163524
PSAP	0.594540260750592	0.755674292608059	0.906721003355601	0.722822863834735	0.848405694668461	0.785765423452881	0.658085815332293	0.60494013051864	0.721521190804126	0.665957641016467
IGSF6	0.0824534165603573	0.171517843172938	0.829244049480916	0.105992062208181	0.145468588573872	0.10633389930566	0.0903990677449697	0.119138737991403	0.0533767379362957	0.0579186223074692
GRN	0.631478252496451	0.677643911846338	0.802541182206766	0.709630347701176	0.61128923247487	0.70682677578348	0.71894042315629	0.584453625155837	0.631520267630204	0.451349344134595
ARPC3	0.635120049654063	0.729710482991777	0.60255924401859	0.723877997021488	0.836905941814208	0.870986886773696	0.619259397846962	0.593867402525747	0.698009703813253	0.634801921048569
FGL2	0.400022753172302	0.245493508411519	0.758661060523729	0.400751649524802	0.277997561232545	0.257570651015627	0.155526827217619	0.338467195110046	0.171977627910839	0.131173324962811
CD37	0.296657889959487	0.411537141246409	0.728337330507887	0.323913684519455	0.865489007656541	0.785849775024374	0.270341392081171	0.357130510665834	0.219735812226472	0.204857346539234
FYB	0.180434566196789	0.294808914065138	0.737444098096483	0.206084019071441	0.882863822412381	0.264478658737608	0.305159679391863	0.261550057805328	0.142846184295085	0.138910560062253
SH3BGRL3	0.754806250417126	0.77219085453958	0.68471342634088	0.785180691216125	0.892717506568535	0.828529324793847	0.748407624559484	0.695084395358709	0.722054666744156	0.607507817373294
IFI30	0.103887884183966	0.193721468522188	0.807660393525608	0.129242384436816	0.182463887823302	0.33841284504337	0.1326322148047	0.134733821932881	0.106573848150801	0.0537170189714394
MS4A4A	0.134428512665465	0.211935179892323	0.817072983217092	0.146122820207187	0.171763363639431	0.142432801276418	0.136416495095078	0.152249941024403	0.096006788798349	0.114054923251761
FTH1	0.668792054607885	0.426477492675208	0.822182925115736	0.509031337875234	0.604321223721487	0.417395137142899	0.809486738216976	0.688841350274064	0.470363733501547	0.707315556778213
HLA-DMB	0.218597744341903	0.320119807431167	0.843214330748854	0.509357243652081	0.464192552808975	0.87610648476838	0.351478137982341	0.274424737349864	0.272718104878524	0.217092828242692
TMSB4X	0.474775785800903	0.415672108080473	0.413730413262318	0.3848006278606	0.528700442601172	0.411836578063983	0.568454594295583	0.696099109174752	0.335559374403765	0.8948922718574
CXCR4	0.530705595474089	0.668728240996742	1.00830570593572	0.57101345265554	1.00909946966583	0.953693134360498	0.490215504005552	0.701514683064221	0.39374951914907	0.365543119986473
HAVCR2	0.121308054537934	0.192045022053163	0.667621435298843	0.140356180326884	0.470706715770615	0.192011130206112	0.117112039968331	0.121260054138026	0.0902698980204776	0.0631204571775576
CD86	0.11187495300939	0.171506423727041	0.687812608913594	0.121188566891897	0.217612298845697	0.449510839541636	0.0948035814370844	0.120875728989022	0.0636966727153907	0.0671255056492673
GPR183	0.252315247970049	0.384605889352365	0.948827512425769	0.230939322954467	0.791418557532308	0.688034019061935	0.213038692376547	0.343526121476641	0.153793048963903	0.13452496102265
FPR1	0.110815415404047	0.187527688548887	0.744620247075932	0.115959288346462	0.127941297536683	0.110328653399522	0.106680681294232	0.108932565733416	0.0633221662732734	0.0726650266418754
GMFG	0.386695023932599	0.613519287452633	0.728429774636186	0.754154645753996	0.851712874546088	0.825783955454219	0.303888963307133	0.465499559678472	0.2761739662876	0.273450762993086
CTSB	0.757501589120212	0.723530095801383	1.04470018436099	0.678274288293128	0.716154292803137	0.681272689633832	0.685605327258805	0.528969981809079	0.602624301279618	0.463352103784871
CD59	0.656951034401881	0.798604586918288	0.716720096179399	0.732102277136455	0.76358481546982	0.613109850249977	0.715811241856594	0.651826946813189	0.581826192862979	0.789584046394876
CSF1R	0.161812390480942	0.215421647699708	0.70604759376454	0.153566557863171	0.19374712816394	0.148613755821429	0.145914359743724	0.193047097478077	0.108584914062044	0.105923938904858
TREM2	0.160154955905016	0.226069481119642	0.975853571835246	0.167582733862303	0.192280020923711	0.15266056445718	0.147895875825172	0.196484533129101	0.121648393100727	0.129409930067264
FCGR3A	0.176230083806973	0.286480496299801	0.955533369564009	0.20865837964263	0.453075064048138	0.190199047191332	0.171593018237329	0.217514433870881	0.112676600379975	0.111824022058933
CPVL	0.253332621026747	0.203400331046227	0.798903230095058	0.187410087737247	0.164584451519176	0.152690377476191	0.184452651516315	0.137616582859433	0.102309964119334	0.143759277578009
RNASET2	0.476585406847751	0.474289280168002	0.798453165829614	0.49713119033094	0.774259775757461	0.840035311828452	0.74769983628364	0.486474330406874	0.54061633141719	0.412813776476472
VSIG4	0.142119364042737	0.221034669197154	0.871450882618921	0.147989753390012	0.180988902832431	0.160357524765374	0.130651978937855	0.153263851771599	0.0978244933553735	0.086320317184501
LY86	0.138689161354328	0.211042247128249	0.707059203432256	0.163164618467247	0.301025199157363	0.817278994694398	0.123997271317166	0.158758323406555	0.106998930013845	0.126557589698997
FAM26F	0.165691332124464	0.20871144828083	0.777595768492379	0.167207135774814	0.300962494985772	0.599691050907588	0.195814504510437	0.157434332442068	0.105645380130843	0.0946134180248767
LILRB4	0.094560188096077	0.14313145401296	0.633605339756901	0.0886102205867222	0.123426460958659	0.092440058298553	0.0913311973868459	0.116479651414793	0.0544956602637077	0.0640485280916671
APOC1	0.563323473662265	0.708243022487015	1.77562669427045	0.549487224395264	0.63912914503908	0.512863448795893	0.532624159883102	0.626934645354989	0.462597804582166	0.417681170244973
SLC11A1	0.233805769136664	0.322787172532446	0.852157576066746	0.223547392499297	0.280899239308909	0.219741389689956	0.249331491109751	0.278470095984524	0.253932907064765	0.152056671639021
NFIB	0.672998084437004	0.713210234710786	0.246272921320591	0.759885363592643	0.257930907907498	0.202257508039739	0.478245240504907	0.389947639472232	0.71915468343865	0.535635800455146
C1QC	0.225310808836787	0.387721969861099	1.43894062976582	0.241229514710318	0.260543974750235	0.207893540839301	0.198958878587092	0.267570959547845	0.164794855015994	0.184458903226925
PTPRC	0.247483771758472	0.359766919978938	0.722198233822346	0.269453667344464	0.904401372122068	0.830353274065668	0.218064302816747	0.310049115617522	0.173755657765878	0.136002923325777
S100A9	0.449945873368385	0.593755187047434	1.48812583234861	0.412026106391495	0.578139149788106	0.492264248310554	0.873097354319582	0.406155107447121	0.305317672940383	0.219546306837866
FCGR1A	0.0964205948876798	0.194354459124032	0.703278262147617	0.0997894105517506	0.114008865867631	0.0962395028703954	0.0838770525056565	0.063761708958982	0.0655468700007366	0.0595918198962925
C3AR1	0.112565648159721	0.163348683882198	0.677225149577706	0.121132283780914	0.282641376431985	0.0946093314641038	0.108389378777449	0.115544905383376	0.0782991519861446	0.074140819450036
PDLIM1	0.653003753090454	0.775454268311704	0.411697519125683	0.914330503402576	0.478133317984529	0.71402635722672	0.631077054858754	0.52973650567625	0.737067571652013	0.533475354300658
ACTB	0.723410875940309	0.6051613239548	0.629463852116192	0.628634093163826	0.87449700150473	0.830198571114418	0.701397422480986	0.710967020749566	0.564823165760764	0.917632461837958
LAIR1	0.172574559846148	0.248880501049291	0.646156682489757	0.18003474619898	0.447472986720462	0.365183748625174	0.142249509838175	0.164242940596481	0.162694646728894	0.0912174525789933
CNN3	0.710917004435073	0.774902039179587	0.385680294413957	0.789812123453858	0.404294988317109	0.330338517183954	0.549426984109034	0.628663110940611	0.733816481837006	0.598370308526102
C1QB	0.312837551639159	0.470073139572424	1.5072304250014	0.332208317086675	0.36834973572947	0.319550779490191	0.284045380076781	0.353977478603895	0.229194476455178	0.245354407147106
PFN1	0.659725936675945	0.68853294847326	0.611720951356453	0.739601321404942	0.843814270226597	0.898601387021582	0.636540245230578	0.662108476744282	0.661242855762088	0.7661273093373
NCF2	0.0855511496365964	0.194673596054183	0.686874131015865	0.104973748671794	0.147709361996766	0.21651554752794	0.201428135684876	0.131277673534597	0.244684481954613	0.117703972358607
TBXAS1	0.110418591783634	0.202186936421127	0.607863653723733	0.135107727198094	0.308267352421628	0.233572888683857	0.232148549413502	0.199147720728615	0.116663061070265	0.0922787644649075
C1QA	0.335260088801784	0.491661514151825	1.46092433354511	0.338524276048475	0.404275142800281	0.324926628056048	0.299976640152081	0.393417748989182	0.243204043106093	0.252509013173774
PPIC	0.780256552198646	0.653475988963393	0.326131436084417	0.678891193473406	0.263880773056548	0.203235558198418	0.541384420458729	0.322498964582086	0.650110753078008	0.441159063001226
VAMP8	0.427978293190514	0.553601076559142	0.730740519966588	0.577239810930903	0.803553229869675	0.790791563683373	0.642714991678322	0.533724645407606	0.668348801153085	0.659359208963544
RAMP2	0.351973684449751	0.399349873842933	0.352237173626354	0.756985030506109	0.362275626145388	0.310988431773837	0.261413551214153	0.45623141073706	0.336994387642419	0.366175844270753
PLVAP	0.436458109180929	0.546256473840699	0.491716308207508	0.892718697936789	0.487146855980844	0.437390524888783	0.378853488319175	0.641372969188958	0.546522739226024	0.545915044133332
GNG11	0.726262114244971	0.76156402993158	0.504207808351505	0.643734690806597	0.516426656569032	0.470408928488172	0.373513881952432	0.588508038775023	0.769407487806509	0.582136338097366
EPAS1	0.482544903476147	0.802577799965482	0.396992925411753	0.745350476948916	0.406771629604054	0.3099107864295	0.387427931648643	0.473097462860396	0.504368586587553	0.416038640269435
CLEC14A	0.273268810978623	0.218458914209182	0.179999191078868	0.804106550351235	0.183454867292824	0.159761289617512	0.131102138783415	0.264974060838955	0.177560898864154	0.173654013214993
A2M	0.92104231923268	0.845080033042454	0.803860229106662	0.678743607538117	0.525039139176071	0.480335238535481	0.37042003551841	0.550625906971419	0.447225503188251	0.417614573110486
RAMP3	0.225624393694718	0.316026470102951	0.245329678750495	0.879084443948672	0.222248165363689	0.224821759282453	0.173711307414198	0.3366204130436	0.280417199733969	0.27778091450537
SPRY1	0.831074605506666	0.652444332339704	0.348471143548546	1.17891143130817	0.395718457418368	0.324985404621144	0.424158943338374	0.407941162135918	0.343513083462519	0.280964105935927
AC011526.1	0.18129832952079	0.235217180920997	0.185401838533421	0.768042123701119	0.196889936278813	0.167078065639586	0.141100936098592	0.293003300045966	0.22875796271365	0.196166338857119
TMEM88	0.21393142462439	0.247621029416908	0.189636063297366	0.889189198469292	0.198239064747139	0.15177755424764	0.138800085117204	0.286120517717684	0.267556713732782	0.238509173402791
TGFBR2	0.536317299827316	0.520738549617658	0.48391047274298	0.799350334511388	0.491771586495472	0.454063986517376	0.445306471826121	0.413204971515167	0.526998910034513	0.377505944240978
GSN	1.09200946662791	0.78719622432022	0.852636207790836	0.898021188316559	0.634404677577066	0.557754884854083	0.775919838598476	0.66508463409516	0.645519887374056	0.542219981974185
SLCO2A1	0.199871966657407	0.281438261870036	0.243428050696769	0.851944420314525	0.229231093382183	0.222639465427378	0.23573882729604	0.317689671360115	0.280364595056811	0.259353367236811
EMCN	0.166321665285532	0.225842553755688	0.189662836747512	0.784078854953613	0.182250540045315	0.189769488686022	0.139301266674302	0.219042315855493	0.207297253106365	0.223077173832109
EGFL7	0.33336694254125	0.39274053860962	0.339795646723615	0.809707470064066	0.339546203278993	0.304161643427626	0.297184068237601	0.514163988531288	0.391621004040656	0.320570887390568
SDPR	0.330069799728417	0.543589194042794	0.274377769381768	1.07161393272512	0.224291462545346	0.200462121040174	0.198952910655501	0.352136477528518	0.38537230631651	0.314109135667718
ELTD1	0.197365386965308	0.208429708713147	0.170023024347538	0.771617070826852	0.163790144842071	0.138564752364321	0.124059646078718	0.218613722800631	0.158246179680034	0.15982934225559
CD93	0.225805571210245	0.334476422909627	0.552198137968112	0.847295498651092	0.288938341805505	0.241159667687647	0.21488954919128	0.323494571872391	0.218082546230186	0.19827218109353
VWF	0.263604434000693	0.32731952231835	0.276097898931548	0.95963814957284	0.289942834534903	0.267955022669367	0.244497023380277	0.396246639716883	0.305492804329137	0.28175763021872
HYAL2	0.392584440578956	0.431245347153667	0.364136773971998	0.849842321578935	0.349380703736318	0.288889387849836	0.375438947737856	0.425618484638401	0.430364685859696	0.330113229894745
NPDC1	0.525829119212678	0.502469697163805	0.304971386173188	0.743700341511026	0.403502038990996	0.317680771054458	0.593890468834981	0.617416171771076	0.395984779689198	0.377072322485742
ENG	0.692481018873712	0.572979904346475	0.539657377880266	0.805687909120464	0.342642556918308	0.300131771226318	0.251998165369491	0.383223995470999	0.313462282010441	0.251400881993226
ECSCR	0.141324033619544	0.208145494662238	0.178813583900859	0.772835900346704	0.19142060169227	0.172659551149233	0.141724287533582	0.239247262422707	0.15045858112796	0.153166691764408
CD34	0.314091554414793	0.193156097896447	0.166978874243158	0.759942954389837	0.142817608039383	0.144705009493547	0.114980927211918	0.179237203148777	0.158168328840902	0.161129823687766
FABP5	0.684399387955052	0.991103485043808	1.05606573913607	1.39409575772364	0.73342640102846	0.774121998893705	0.600286874226404	0.691863727908552	0.659827230074942	0.687628691512272
S1PR1	0.165335156802861	0.220450198857322	0.21112435704811	0.802027776641571	0.316890113626613	0.262297960111125	0.140051148721078	0.253418406930547	0.201970456608756	0.204109081621754
ESAM	0.206931006830519	0.637283983255291	0.21695565529992	0.771621824502302	0.227881131065195	0.249112147847783	0.235283744521728	0.290843582032907	0.311656530516837	0.239562480947606
CYYR1	0.137715201451881	0.174042184723865	0.139622183204852	0.740584384552734	0.158977078786106	0.137763319166407	0.103268626076109	0.326135774313806	0.147392098281274	0.155204116728944
COL15A1	0.733428067913573	0.536264276604334	0.303534766188304	0.982548228523849	0.300951474768116	0.276563509743575	0.233971245858816	0.386485013731566	0.254320996294643	0.276438353980522
SLC9A3R2	0.489052792450476	0.489823231655075	0.308994001581348	1.09092436714278	0.309995871470303	0.274865233090252	0.556370461630711	0.401998749700207	0.418049140474162	0.357235259852897
RGCC	0.948459930188844	0.709564353853833	0.841940423552039	1.4061850488048	0.671490759712496	0.489550409166889	0.405070296635334	0.57517524186572	0.6273732274385	0.54450975632648
CD320	0.40989444622871	0.461941589556975	0.325357833718594	1.23100964230461	0.470225176053781	0.388745573233022	0.325164543337654	0.524242465766271	0.525703286372765	0.4974808882897
HLA-E	0.664289965236506	0.778190044130423	0.705920040971351	0.61367513850824	0.735004752485529	0.771233374602893	0.672094938556806	0.678905042936832	0.70246536809118	0.575931173914322
CRIP2	0.606991915640463	0.821335338073077	0.465731684706063	0.708029874901907	0.498308597778252	0.423073214291788	0.747492680999556	0.569159854371141	0.653067402965268	0.458149366733514
RNASE1	0.368074667856467	0.393001283448525	0.913289095723736	0.826030043430251	0.409074005046353	0.343429659453268	0.764066992873781	0.464469106467556	0.427181136326143	0.891344310299433
RDX	0.551051259586447	0.607512863339644	0.515764173801326	0.82819772603103	0.467182089454126	0.331943217688038	0.50673041627899	0.499359642358921	0.646650369734737	0.495603411133662
PPAP2A	0.605326275008285	0.575296690891034	0.349720649877274	0.999257015940976	0.384462722361059	0.318650876974326	0.362409687416483	0.473291287626563	0.531223264272828	0.390804539053313
IFI27	1.00754270918624	1.04286186749555	1.01125413266402	0.739122287399862	0.823218889608976	0.640464857709831	0.891182178137825	0.704696189452658	0.744983346029728	0.592299772484999
CDH5	0.159618815378249	0.195347090209996	0.171225756916672	0.816486438263335	0.178416288410892	0.150916113322085	0.129159789385906	0.248127258399951	0.149943273795029	0.151424580138884
RBP7	0.186525626882731	0.245364657918588	0.377304875397154	1.04465713881253	0.210915575809128	0.170321474221071	0.157139973426185	0.268712743878826	0.223211652071591	0.252508170473722
GIMAP7	0.194633457733306	0.286022059132014	0.499596485699933	0.906968880526316	0.929738360130438	0.282427239141175	0.193603402775771	0.23022087196935	0.198368603215308	0.213100766177914
SOX18	0.134439125338192	0.185095907744934	0.128212475037831	0.836598801906796	0.127057265214398	0.15925716220803	0.108412849363474	0.190159885501488	0.140433518843893	0.126487294658992
