Fibroblast cell	Stellate cell	Macrophage cell	Endothelial cell	T cell	B cell	Ductal cell type 2	Endocrine cell	Ductal cell type 1	Acinar cell
OAZ2	0.536468124089035	1.49565439807573	0.511520358927843	0.860336893345293	0.364691819695269	0.471407537506227	0.387185681762877	0.537181875164141	0.635033622774671	0.282256988318435
COL4A1	1.21344002819103	2.23725327496353	0.207638426087237	1.83885788712585	0.241598598514464	0.185279822901612	0.186685453183907	0.279873353156313	0.255436840630901	0.145162658162002
CCDC102B	0.218250330439852	0.916192900361038	0.0316236940494565	0.0385946230631182	0.034338763341572	0.0294078741331408	0.0151315910422572	0.0333047938131203	0.0256165136815171	0.0113225108863446
FABP4	0.210541831774308	1.88388339944162	0.241852867452029	1.91898009362881	0.200033556189801	0.112773373217962	0.0918448621974147	0.267939795976204	0.115494235359303	0.143585690639586
FXYD1	0.736557288305391	0.949702810141893	0.0632358366697872	0.0695893945536908	0.146497144294739	0.0730266978380014	0.123999405408965	0.230604442070241	0.0331870171378784	0.115578420247858
PLN	0.295547692424507	1.24697375692568	0.0293977259519189	0.0736146775511312	0.0553500096957751	0.0219494443514937	0.0233005636366744	0.0522976980055693	0.0253790094743497	0.0251866866066698
MT2A	4.11257592678774	4.23221744790018	3.07171610122272	3.61967764138079	2.27340079372559	1.19494846018404	2.88619351013641	2.52197626179918	2.65777392916455	2.56420726198053
MAP3K7CL	0.075621924756996	1.05732420930372	0.0703911843039264	0.0778905282903864	0.063843905193618	0.396556095582972	0.0544556341609726	0.0816509640757377	0.0555606093339712	0.0327087980401123
PTGIR	0.243223191348564	0.727579433868521	0.0451202144120766	0.024067000502593	0.0462454886250314	0.0166952459910682	0.014286866600556	0.018008655518455	0.00897421327342798	0.00771323648480116
IGFBP4	2.35770883017907	2.26871033564345	0.408885812503015	2.49349470177503	0.513814957982214	0.349123147402406	0.712087658831196	0.574141210379684	0.288385223024598	0.271899619410741
KCNE4	0.527956776059584	0.916837696053756	0.0293977259519189	0.0505874848258442	0.0440911477472199	0.0189504265305669	0.0219237262619515	0.0356987281551377	0.0137918144131062	0.0265182362156097
MLTK	0.467600448387986	1.10996424034332	0.191977825698029	0.257098263852109	0.101707235547682	0.15494064718506	0.27003880245431	0.0839320428102004	0.467080113472884	0.196603382247286
LDHB	1.24000111651985	1.54569045402166	1.0756240839497	1.12927992043643	1.89925352092445	1.84468477650544	0.45570878617221	0.397540683276209	0.206216798601253	0.811053085464834
RCAN2	0.13274470850558	0.773997519515895	0.0264220397809644	0.341487826809065	0.0424723408329441	0.0234455872009973	0.0222232000348693	0.204692259947142	0.0786839394172424	0.0419233728095692
LMOD1	0.263293661420045	0.798843446939495	0.017441481249614	0.02743831001875	0.02339005114629	0.0129252729448692	0.0133205926832454	0.0276965588088479	0.0100601988760988	0.0113225108863446
LGI4	0.0306508814104013	0.60054127684744	0.0166894481491822	0.026315802565229	0.0283318114206358	0.00838246399573822	0.0296216018327459	0.196582287038636	0.00945701914771492	0.0153674340432685
EPS8	0.523381089358481	1.20123036648185	0.192608981287195	0.547899047587925	0.131788957152034	0.0723150912922187	0.827841001865099	0.140049080058592	0.323196610940551	0.126474348504889
FLNA	1.37020766468559	1.65692650006022	0.72344995215547	0.832139714692148	0.630446897755719	0.298760344234442	0.591482213354776	0.327423927573339	0.734554974540149	0.317685622763146
EID1	1.89285872513754	1.92407408765313	1.05435170996959	1.75090207893619	1.21372833352348	1.07628970521132	1.09932831879963	1.35568117035453	1.55900626005263	0.813882791092729
KCNJ8	0.216395091558758	0.934619683895815	0.0269186027931076	0.0305187242809908	0.023940343142351	0.0204510597040952	0.0159153396105114	0.0907442242790007	0.0123489694790751	0.0925937560267168
ANXA6	0.830553485228776	1.09766711175809	0.368435657899472	0.345372953868032	0.909488960527317	0.799827599404389	0.123079439802744	0.394204877985317	0.0952115735778095	0.132875613740605
MIR143HG	0.153863611576483	0.70140672340449	0.00635457556401417	0.0226589268104171	0.0145439445119237	0.0121695698065169	0.0091428077040908	0.0163848406883015	0.00740348237892835	0.00454439980471626
CDH6	0.082772745400784	0.726280441109164	0.017441481249614	0.0286996266118342	0.0266872699479518	0.0174475380723382	0.0613898924458609	0.0639876506511645	0.0712245106342948	0.0274049519603835
SDC2	1.13872652383381	1.3701200061399	0.582908819544997	0.117752571292819	0.111331378026556	0.0801150501436412	0.115798165358096	0.457326913238011	0.550969211896617	0.305679533201755
TYROBP	0.398734329116999	0.863780257171349	3.35163498628954	0.493794335494519	1.05102378258648	0.409850281316126	0.383895924710045	0.478024431946301	0.226623861062439	0.238733932823632
FCER1G	0.428999423904054	0.759014606725284	3.15327230920906	0.423656623704873	0.813831911378052	0.477597234695313	0.331008553137173	0.396429984120258	0.192142467545197	0.19360545726262
AIF1	0.168580683384901	0.493447696829258	2.61882024353436	0.241823764973034	0.40720713538961	0.331700828872556	0.163922109292494	0.23779322709894	0.100072976271492	0.113954063907237
LST1	0.140072643151237	0.300214924937389	1.88608615924328	0.160147199930403	0.558637181531108	0.366777546956864	0.10780401564679	0.158546154049254	0.0597004955937439	0.0750017854126681
GPX1	1.46055639417723	1.54293709673628	3.24707966627748	1.57307930564304	1.3732282447183	1.15766038904655	1.84765150331139	1.1426882555526	1.27889641014165	0.877417753923181
ITGB2	0.181299982971612	0.302600482289179	1.89125498932233	0.169315517517778	1.02224894219437	0.696290834731871	0.162049298859702	0.181540994154037	0.0868702245478563	0.0796392023328572
LAPTM5	0.330587456221683	0.564218798206363	2.35003820744706	0.445311578334348	1.75077571871128	2.39464047305396	0.28631179784143	0.342784597412617	0.1686476398527	0.181523065227959
HLA-DRA	1.09891963138642	1.73796508476972	4.44946285211935	2.5370353507576	2.23773063536364	3.86057098662735	1.76600669660752	1.19903155165069	1.37669445827032	1.0627491195795
MS4A6A	0.0997587380839926	0.322456550255979	2.06522703539081	0.144552635742586	0.171015044261015	0.0976191780847698	0.0784048223103541	0.142917148527613	0.0545229542995264	0.070767208251914
C1orf162	0.114406786854919	0.2664113301326	1.77511385304849	0.161129168345691	0.476382059360624	0.385687947841944	0.088992025106587	0.140766868714729	0.067929204204006	0.0728867382860827
NPC2	1.78708244790059	1.31380575266802	3.13092610242439	1.75235244532811	1.165370947714	0.951431559173892	1.62147902706922	1.15003801083678	1.3113887823375	1.06980574261842
SPI1	0.0543254815308645	0.155712925229275	1.50062041568297	0.0698582514304551	0.172438723153292	0.685553592464171	0.0513194613433506	0.0701668616078924	0.0377723455508096	0.0375460679576819
HLA-DPA1	0.634198865467875	1.05648369837828	3.57958702448001	1.82714753119739	1.63504177270484	2.79922645848715	0.875824985317667	0.645498540022014	0.665611789452917	0.498817771608003
SRGN	0.817114170996409	1.36902698094794	3.16505234923812	2.39716093277216	2.52192377759356	1.0781139188103	0.459776674595549	0.792653077526424	0.349735129367167	0.34482908419113
FTL	3.93845234649248	3.40802713827371	5.68641614250978	2.89502660354675	3.31223751001602	3.04650937071116	3.95960083255751	3.00101749797128	2.78180019960684	2.67079941458634
HLA-DPB1	0.585885477702566	1.10338893654687	3.52366712212291	1.68933688067437	1.71156563919761	2.80136641511185	0.802888440119516	0.693284368157448	1.01506867565228	0.580571412902539
HLA-DRB1	0.867817352267911	1.26412411306843	3.76280690904258	2.44155744743229	1.84331837114657	3.03946561563423	1.57254332458804	0.854274186310171	1.12229518555208	0.709520067931334
MNDA	0.09482798280245	0.163729875320709	1.54689826040695	0.0541438211974307	0.0940432551846083	0.164723731607666	0.0277771265855831	0.0380869452594889	0.0173898450648827	0.0180549883145751
CD74	1.71751464549431	2.2155326901056	4.75062497642701	3.70557017299257	3.15351439071064	4.56242330323725	2.85954875494702	1.98001278243274	2.46495457571543	1.91966619003007
CYBA	1.43484763949368	1.58268949516032	2.99662384304804	1.41542434218846	2.49996469707583	2.44347128007702	2.18068098939798	1.43151125467449	1.53362662632856	1.09693644087647
CD68	0.374683146286029	0.265999491699395	2.10934041580426	0.145923796331294	0.220128152228532	0.201676000201122	0.476531304439502	0.104974885505607	0.0721316529506388	0.0519190475435394
HCST	0.20196636944045	0.376449252465264	1.69343742657957	0.226542193272794	1.64922065689511	0.619414343554004	0.185973942801897	0.273610289112378	0.121229931349239	0.111105075828551
RGS10	0.34129759871452	0.353126313813961	1.56422851687997	0.125029135172635	1.05613213262418	0.765187812239497	0.31491632023355	0.13211921199035	0.066562446372553	0.0724631915195109
HLA-DQB1	0.341063439584385	0.584943287639654	2.72474619939421	0.994509034715464	1.02750602814456	2.2487468620811	0.679105005028606	0.363096724506317	0.388804231005663	0.245170539102079
HLA-DQA1	0.207334645018555	0.465329662222798	2.62878829794153	0.679293743789463	0.943619552184826	2.23721305641097	0.305802882148736	0.215404248915049	0.241756091425117	0.166597497267754
CTSS	0.343168900472931	0.526527107743609	2.37988781885598	0.588081158212755	0.876734818202523	1.12192281623082	0.927053939834055	0.279873353156313	0.50660650234002	0.259327489801727
FCGR2A	0.0698027911827133	0.223719886782447	1.26426478790412	0.0623028000922428	0.0909611408138483	0.0730266978380014	0.0549773747247968	0.055428404803618	0.0362462376923255	0.0401747494919509
RGS1	0.601889892782966	0.831663399497617	2.75873485580887	0.516838027514744	2.11241691116586	0.705025274226759	0.334345189174129	0.785524040296591	0.27783021534087	0.280194078769905
LYZ	0.62383899002157	1.18763830568789	3.57827773898524	0.813848531101061	1.10471027615285	0.837621791811664	2.90624457313794	0.870315439901702	1.07253874121716	0.903036139074743
MS4A7	0.0469675576188435	0.149021272127626	1.40178823531988	0.0741501598089284	0.0764509873468436	0.202926179295812	0.0360210726563123	0.0655360366987096	0.027040355569043	0.033149518035625
CSTA	0.272114060611775	0.17732543552177	1.47889253390942	0.0766897920468629	0.280228234253377	0.0586974545661114	0.76403796245212	0.0914982767053852	0.0344824451007927	0.0340303757519726
CD163	0.0707238559704029	0.183607323475561	1.3065702342269	0.085329554032367	0.102216085191611	0.0521816934726446	0.0703331354929437	0.0747763407880992	0.0307092577316437	0.0287335530717384
COTL1	0.425023788293254	0.468194137490558	2.07788474649302	0.704832752490543	1.70308427232296	1.88044839654517	0.773518737013049	0.272352955391609	0.159446139113965	0.160409153833751
RNASE6	0.0897222534596618	0.200021958297989	1.46496578051132	0.0975626821060343	0.350108654649527	0.940137951408768	0.0647242918511225	0.119738920860436	0.0476937525724277	0.0583845471772142
OAZ1	1.98986074713348	1.9871370176055	2.80993548311342	1.76392966725877	2.34259972692022	2.75830311148578	2.04657576921937	1.87450866186558	2.12656421163446	1.52854328148008
CD53	0.136630891444279	0.269699945818614	1.49056243300333	0.170288528438677	1.43049989982457	1.88823798238466	0.10664889702052	0.178090734660195	0.0801466841117894	0.0686431762664698
CST3	3.11382044728946	2.73483266298492	3.47783609027533	2.21015736839937	1.45906485499568	0.910409706002261	2.62401347347671	2.12804075403453	1.77862849968857	1.83057897402141
TYMP	1.05051683222288	1.17477243893631	2.34408706998706	0.702050891709707	0.989484237734078	0.610726806212052	1.05153853512459	0.521614843264657	0.601423419906588	0.386843916541788
ALOX5AP	0.198866511252449	0.358961324197727	2.22089753514907	0.186925636361294	1.29642380788919	0.922346414979025	0.192864423457723	0.249446349985588	0.11321246980254	0.113140895214178
CAPG	0.488126662102946	0.37700237293237	2.16229712231795	0.245438811109613	0.954959230599529	0.583775207920722	1.22538619438141	0.312428155411688	0.517338566334336	0.273979692979919
CYBB	0.0352718879404394	0.0996668886668573	1.14832279078213	0.0478432091751986	0.0790575759498543	0.389323803631255	0.0347799342976099	0.0349013866407251	0.0169108549680055	0.0198426867827005
S100A4	2.06148708279896	2.59632121458565	3.08837989456672	1.06052632210277	2.90719027123458	1.13578177936627	2.37575598880902	1.21361711370356	0.623868230737303	0.540264495574539
EVI2B	0.0731758892454314	0.133622976702488	1.01169817262084	0.068782389947009	0.881413498923502	1.05199981987306	0.0586219565268884	0.118272287741649	0.0311816854703555	0.0278480151576581
SAT1	2.01020834921026	1.6425758471856	3.32872391505956	2.02670291491527	1.93820912005008	1.44565674775872	2.63523228510976	1.41559580295711	2.55118470395377	2.09740701638806
LCP1	0.0952772392770755	0.193842660201498	1.21147188538201	0.107190773867343	1.17932859729321	1.33238800904648	0.100742483426702	0.102741358728714	0.0598152481411899	0.0519190475435394
HLA-DMA	0.222082410823845	0.394542600552657	2.08107203205503	1.09539749179848	0.748039367193317	1.700359955131	0.71640428307557	0.344541894364928	0.539813191616055	0.353182507773409
LSP1	0.382352760302853	0.282949834397807	1.60208012495327	0.165413978605011	1.57529358643439	1.43313905750366	0.149789783105592	0.228634861982078	0.0902151181539451	0.0804800633837053
TPM1	2.37804207103157	2.36479535277145	0.602502954979864	1.25273185527198	0.570173119611723	0.371010870437513	1.9351392985876	0.901310700199293	2.41996457339777	1.56443631268136
CD14	0.150610748404533	0.310708463676924	2.03998440201858	0.321205469330013	0.172912832726333	0.144398774811369	0.134598907323118	0.169063947453171	0.115602761103914	0.082159667311507
CLEC7A	0.041926748137231	0.0991803030203986	0.985204531867658	0.135782740184692	0.0930169388580597	0.0404922419934573	0.038616568700505	0.0452175646068271	0.0166712738552666	0.0229634896100572
PSAP	2.05226483876773	1.74258614908782	3.13807297827779	1.65285775142539	1.41186299065507	1.10076744544146	1.41403636505368	1.64884846464089	1.71174331350314	1.22815518241085
IGSF6	0.012601014016574	0.0717966963945311	1.30207263723908	0.0256135950121983	0.0359707798568518	0.0264311742686698	0.0146489787394155	0.018008655518455	0.00837037794681331	0.0099705591112938
GRN	1.03636280705565	0.95550757537687	2.29490137250411	1.13610591650624	0.670720199725392	0.827972004808842	1.16048374947553	0.693284368157448	0.839056634293959	0.45326552754538
ARPC3	1.36932866150961	1.51904585265465	2.38781034011325	1.51798833982537	1.86458597321555	2.40622875481211	1.74039281139466	1.02126511167855	1.46470490978806	0.981650363392524
FGL2	0.250812921039887	0.133387836028262	1.03298008717979	0.267962029101609	0.14357276243137	0.105224981580455	0.0471809502774634	0.132842713177125	0.0563669306136187	0.0401747494919509
CD37	0.170110011987245	0.30517843020959	1.2760783282549	0.200581531709431	1.44202398021118	2.28980537988087	0.123295978451705	0.177399251943013	0.0981975075787143	0.088433175825761
FYB	0.0634860402827877	0.171003835855771	1.08807056307104	0.0862555532469866	1.22156534188463	0.101083534398126	0.141851323639264	0.0862079300643995	0.0417527282476818	0.0423600512932899
SH3BGRL3	1.77185536351488	1.51486021024917	2.84200956650119	1.93232275739859	2.52738402647477	1.85897713207311	2.40674277388075	1.05231015605557	1.14099546745942	0.906353799886833
IFI30	0.0194079507137387	0.0832359836657056	1.20599020286227	0.0333108904219233	0.0759288533168589	0.200424256202049	0.0347799342976099	0.0212483961990165	0.0246661582156797	0.0104214128194298
MS4A4A	0.0349538824781781	0.100396323488873	1.21692368280469	0.0519568036649391	0.0548167380955437	0.044159895456977	0.0333596016572593	0.0444277798310809	0.0182275260611786	0.0251866866066698
FTH1	4.21121149760325	3.88197103318108	5.02661688228235	3.25476725856519	3.42925901798597	3.25022852710097	4.35466263671109	3.08301231532736	3.78835642232209	3.49600419385969
HLA-DMB	0.100652632816084	0.216387959294233	1.62644101710753	0.448538160120438	0.348121544059883	1.45784159485793	0.255964639262299	0.127039993734711	0.160276712267018	0.105792466889354
TMSB4X	4.35153021253625	4.8241864230691	5.31075652141657	4.78081842559943	5.22419239899521	5.07069866458674	4.63255963131182	3.55606275501977	4.74518738698739	3.80908234182227
CXCR4	0.554506922812709	0.795574193414748	2.04948826781592	0.606325638589676	2.34945157527889	2.34865132321699	0.471652772446806	0.697405251185357	0.306839096388545	0.282256988318435
HAVCR2	0.0288924846710089	0.0777813436337851	0.893331859583581	0.0405342454078428	0.356441003239251	0.0579755741229159	0.0257502341652959	0.0228643390515428	0.0163117945284364	0.0113225108863446
CD86	0.0239203027100101	0.0702949215403586	0.938030047907931	0.0330320243753449	0.0904465302630927	0.358256754589166	0.0180825199342321	0.0284996634616892	0.00957768420296574	0.0113225108863446
GPR183	0.126379130642924	0.298820717197622	1.56107548879797	0.117368123591668	0.925695613867179	0.561765672235454	0.0904474295675821	0.16276655554241	0.0541768298771489	0.0467163802340551
FPR1	0.0269707007260844	0.0824939187907203	0.975830676470664	0.0352607783237027	0.034338763341572	0.0294078741331408	0.0241377113727083	0.0260884119781406	0.0105424808411026	0.0122227977064913
GMFG	0.265063976194872	0.715433176103218	1.54744101050226	1.19155343271646	1.73519618772398	1.28123041895222	0.166050769046846	0.362522067264918	0.145641137175574	0.14909423129603
CTSB	1.5155502314349	1.08657769836527	2.84215823734038	1.00479931839838	0.909262008477158	0.776516285317163	1.45266222522136	0.615601838242693	0.745770542742144	0.51118731411709
CD59	1.63014361221453	2.21183194901182	1.10316012379576	2.47358915555511	1.03993174216407	0.664908369392116	2.01044815573849	1.43032634268204	2.5501676265051	1.43815468298046
CSF1R	0.0491649466811542	0.0991803030203986	0.976311067573594	0.0507245011171037	0.0691161849469357	0.0404922419934573	0.0393232636573132	0.0647621433623261	0.0277515169866028	0.0265182362156097
TREM2	0.0485376137860575	0.117745013301254	1.5511239195247	0.0613543422257121	0.0696418873092109	0.0529077670223903	0.0414403569531841	0.0717057166866127	0.0318899088644003	0.034470513814541
FCGR3A	0.0575956464498778	0.17822526775029	1.50877508786734	0.0929763609513006	0.281504712246559	0.0666039352611068	0.0624834206927204	0.0732422073284395	0.0268031893297548	0.0384230631339399
CPVL	0.127539526434401	0.0938121758401191	1.13857033158266	0.0710672136619949	0.0585436811111085	0.0507279629083123	0.0723856517623204	0.0380869452594889	0.0233579429797187	0.0454114730417836
RNASET2	0.46159827799667	0.429076213584983	1.76656463605596	0.406238232199536	1.00898402927805	1.02133481457126	1.16251539581517	0.424374438734304	0.558314777042179	0.348371744574467
VSIG4	0.0408206757222906	0.1143951455726	1.30932796538516	0.0499021216260308	0.0611973046951685	0.044159895456977	0.0331819181486702	0.0546466464987819	0.0203783462897833	0.0193960616888097
LY86	0.0387632898400527	0.0964998415246118	1.02751941534621	0.0542803511113059	0.143084532926859	1.08330769557834	0.030691028323466	0.0372915064543215	0.022762733458222	0.0313854714490689
FAM26F	0.0541694923298678	0.0979628020456361	1.08789875189484	0.0570070421899415	0.141129227731235	0.475221113771497	0.0798191734442068	0.0380869452594889	0.0240717270785659	0.0193960616888097
LILRB4	0.0156860830169473	0.0487738690514004	0.798258419054852	0.0185642651829774	0.0348830648422976	0.0197010246047949	0.0145886358214563	0.0188195752122706	0.00764529393068269	0.0131222747392657
APOC1	0.595191944220089	0.963126837618204	3.75885009505979	0.588881356563798	0.705267738656291	0.4766474637324	0.594460274066702	0.701099582190003	0.411904652492051	0.380637562833019
SLC11A1	0.108218648478566	0.196937082207771	1.18258636643971	0.100695474954999	0.140150139555114	0.104535930369781	0.120694414843889	0.139330775811793	0.109179504591253	0.0462816003406106
NFIB	0.781347681200908	0.885186975145179	0.110455360945366	1.7479699225402	0.120364332273413	0.0680347850506802	0.493907017359124	0.282367636619395	1.27383137037548	0.622254362448908
C1QC	0.0993114908963488	0.395266808804747	2.55268909708911	0.133262864031631	0.124352935953349	0.0779938151576242	0.0771018501545822	0.127039993734711	0.0591265352511581	0.0711914738037071
PTPRC	0.112053913864305	0.235892310883905	1.13570785586341	0.132505661313168	1.56533243088851	1.27739799407326	0.0817959103866827	0.128493833355203	0.0574026749894639	0.0410494433611497
S100A9	0.400721918340763	0.860262232981961	2.75834695624227	0.423562260956166	0.615335012991036	0.537921072265736	1.49813959068446	0.266042463574186	0.233013100276815	0.157300561769052
FCGR1A	0.0182766740648567	0.0854588800387038	0.909892494212295	0.0237855443332127	0.0222885578562755	0.0159423875403206	0.0151919012065947	0.0123137301235992	0.00861195583327214	0.0122227977064913
C3AR1	0.027611705823479	0.0592124478891581	0.846651238483238	0.0314968694945332	0.118364048666441	0.0197010246047949	0.0212046230820289	0.0309051147943399	0.0140320863011239	0.0140209434401291
PDLIM1	0.907537385439548	1.39266830738622	0.307333367588455	1.96021245242342	0.390569811522096	0.857296034686514	1.11747813142897	0.673264245598968	1.21360690048065	0.659446620409622
ACTB	3.97635623455365	3.98223077182477	4.40693817372216	3.49770853763221	4.27968306146426	4.49236237075089	3.48433686558393	2.22898869229896	3.0481757196759	2.15414744738951
LAIR1	0.0527644934695532	0.115353396248294	0.848181011496791	0.0568708840691969	0.274677923236905	0.15100045672796	0.0405587793801238	0.0499432189598008	0.0442033084437654	0.0198426867827005
CNN3	1.77345005046001	1.83970688796277	0.256954433460105	1.80799806564375	0.285324398871574	0.162124253028703	0.5973284139328	0.661398029282796	1.6146718109068	0.736485921477044
C1QB	0.195892410833167	0.539615116342866	2.76051080611526	0.239557706715742	0.250848881116649	0.182733301377093	0.157508807086332	0.260965240326077	0.111034508561212	0.140819999357093
PFN1	2.19543703454033	2.51414654384324	3.01006118340349	2.24905643081889	3.11550631578454	3.21056128109459	2.1946998509082	1.48117821647912	2.09666190286872	1.38952945657025
NCF2	0.0171441161795487	0.0857055637840436	0.907219983795857	0.0270175173688043	0.0403098471419936	0.0829363821170728	0.0889360056884494	0.0268928086604881	0.119501864523441	0.0471509711760931
TBXAS1	0.0224721231867374	0.0829886898868069	0.706107437756475	0.0347040553521202	0.176697638909638	0.0765771545699738	0.108243710103606	0.0522976980055693	0.0284621730129941	0.0234085245935912
C1QA	0.223268697459431	0.546017613354362	2.72451211968221	0.252741884323203	0.291658298811671	0.188453882601672	0.181183503005113	0.281744648772054	0.121229931349239	0.141610977689775
PPIC	1.64678069512801	0.840050879572335	0.194080130338777	0.947013363778402	0.13425539379304	0.0716029780019359	0.772416324265694	0.204018935331714	0.869488620919328	0.462772906302672
VAMP8	0.37252960973686	0.571073593256208	2.07080460283417	0.579478714094108	1.29302754639659	1.24927447934196	1.66155033721431	0.723784854605675	1.63323337033276	1.06792884006186
RAMP2	0.220894715240696	0.262698663954197	0.203902188437392	2.65546943474238	0.234492880251017	0.167316470413856	0.123674808297398	0.465138770244107	0.205621908894352	0.230810287585501
PLVAP	0.318803990595242	0.490983740534688	0.396955926235784	3.18604089963323	0.388661572118101	0.334990718563579	0.253449088159753	0.959611226192072	0.540168143826	0.544501212885354
GNG11	1.26962950478887	1.27559656612742	0.447274183330505	2.71644554807783	0.462640822417106	0.385687947841944	0.265823231531592	0.962770119969716	1.22530171823116	0.660152999018732
EPAS1	0.418434654989792	1.4595393713191	0.27745020884238	2.29476957192554	0.280653907987448	0.18591544132569	0.313127127168322	0.519160454131857	0.474004820079175	0.342568111831959
CLEC14A	0.0981178528803062	0.0775326971025926	0.0504682285364426	1.7845626141845	0.0622567855819409	0.0404922419934573	0.0329449576821048	0.133565691288355	0.0598152481411899	0.0575248920110275
A2M	1.31224463633742	2.10762905502509	1.09380924527715	2.75143503612011	0.467948282771586	0.420460347852379	0.26994531590955	0.6745273144225	0.37307409783801	0.37031211086052
RAMP3	0.0800401715220608	0.162131618778469	0.0957346218409795	1.87128177562872	0.0935302286869785	0.0892554252961515	0.0589683677933836	0.284234274857844	0.132283439464646	0.134071302516811
SPRY1	1.04982539678337	0.71897473312548	0.205149152683058	3.0228119264891	0.240270116659812	0.160170199995343	0.396331600086418	0.272352955391609	0.229533122302083	0.16544009616115
AC011526.1	0.0560397587062032	0.0898899036746184	0.0605993277555246	1.64584987881885	0.0680639504063336	0.0536333137718091	0.0427906015789847	0.169761215960046	0.0867585351773237	0.07203946528506
TMEM88	0.0768427025067026	0.0979628020456361	0.0620382851742876	1.66025533279728	0.0643723857909418	0.0397570943316775	0.0358438614603305	0.201996237008013	0.115277148530178	0.0971504890078833
TGFBR2	0.555641331413416	0.462118449786109	0.406680996609339	2.02033915861247	0.372098634059251	0.278114698264296	0.428676873048265	0.355021315779888	0.52269782866674	0.292848084069566
GSN	2.462181838948	1.92033962652509	1.70513799919469	3.05401053387122	0.672447456528114	0.489393880767374	1.29530827139743	1.18977493145198	0.856123494982968	0.602004328992092
SLCO2A1	0.0724102745194276	0.127254690310378	0.0980490700025811	1.71901848338733	0.0914754866767903	0.086451890166873	0.105933154346133	0.220717518429444	0.131963214142836	0.124063270270161
EMCN	0.047595875925829	0.078775311968373	0.0574744651553819	1.62011568141633	0.0564157005179469	0.065887741884073	0.0361982524540503	0.127039993734711	0.0716781846558611	0.0834175215179844
EGFL7	0.194808722966924	0.266205432117359	0.203486187911558	1.79935745250392	0.201416543848419	0.158212321161689	0.181285666558528	0.488214731634331	0.267722003393073	0.202200381710417
SDPR	0.185002319568612	0.471888966993723	0.120903622605428	2.22459716809419	0.0894165140074691	0.0630178279990317	0.0695337956137345	0.303931245882787	0.239265884190103	0.167753560345524
ELTD1	0.0791276517152348	0.0712963553266112	0.0477977966268833	1.51250868352794	0.0483951982936411	0.0338563756909141	0.03110660773649	0.085449876352137	0.0481582259692687	0.0553725153704428
CD93	0.101843250852	0.196937082207771	0.48753723013078	1.80311722201248	0.148927613330469	0.107976448299438	0.0826982617667783	0.203345157044763	0.0921056032798709	0.0892666778525826
VWF	0.128408940478923	0.172587986213854	0.132137963222874	1.92162071324089	0.144548506917611	0.119586451471767	0.112739466534135	0.34161134815583	0.163488683111633	0.140028394882391
HYAL2	0.32012014232654	0.335990457506288	0.235828373351614	2.04335304582774	0.224189131799831	0.131734226905438	0.329644353659745	0.405281225736205	0.350507634838551	0.219171737441962
NPDC1	0.57944820043737	0.429775847813279	0.171352778681388	1.90012547028296	0.280653907987448	0.151658234213721	0.813937838270436	1.08883569751464	0.303517252820615	0.310365711658436
ENG	0.819439212698231	0.571832344724032	0.530751178317499	1.8845932956449	0.2092175500961	0.148365011515744	0.128155742783284	0.289195009118128	0.168853445560388	0.125269536049631
ECSCR	0.0390800863859197	0.0695431875177563	0.054339807171746	1.50530475384767	0.0764509873468436	0.0500003043576161	0.0371426815528567	0.109427028615939	0.0409345318422745	0.0462816003406106
CD34	0.161459439252632	0.0657760174072071	0.0460947103964707	1.26724595619213	0.0430122343607009	0.042694447877916	0.0261678715217008	0.075542525832597	0.0465316243596649	0.0423600512932899
FABP5	0.860112565774609	1.66244649827468	2.07411063646924	3.47557430405879	0.94581026932683	1.27910310754497	0.774365920600638	1.20696875520642	0.782476795973589	0.858101849902393
S1PR1	0.0538574409109982	0.0815036415970836	0.0786748900758595	1.50501679441064	0.149412999079201	0.0913529306639329	0.0378504184974781	0.133565691288355	0.0720183051536274	0.079218506515975
ESAM	0.0783665819420137	0.751311355405437	0.0814992944046187	1.52547809169228	0.0925033854273826	0.103846404040136	0.105988229666329	0.184979390277283	0.176642841476074	0.0992148870460306
CYYR1	0.0338400663054233	0.0472370911247205	0.0338447182160185	1.21859155921047	0.0451688983340907	0.0338563756909141	0.0206049751653137	0.281121272568901	0.0403496957022427	0.053215496009977
COL15A1	0.790578030934588	0.480568311594159	0.157507793719004	2.08804687409215	0.159552052054567	0.139751528334349	0.0999670943682585	0.262236964888344	0.12768371547817	0.153010407676458
SLC9A3R2	0.45126922459701	0.417461013580857	0.160118371433458	2.33475046600167	0.164822239549817	0.127701342723615	0.716254712133001	0.393090465497955	0.315406826333497	0.219171737441962
RGCC	1.36357517155421	0.74214197212023	1.14888875898613	2.72352882661086	0.728107212938001	0.546375821684451	0.32270661809623	0.739679221792112	0.63741927336067	0.493270698690103
CD320	0.300071646377969	0.358398131462835	0.178630696737686	2.30363500614724	0.374426276106921	0.276955123906829	0.257101678515009	0.715741919471935	0.492115534709331	0.412497982032232
HLA-E	1.27714254954979	1.44075802482556	1.90576920611498	2.73586585078893	2.28177788248222	2.02009202709129	1.47813421002528	0.962770119969716	1.0522874669144	0.755708915819315
CRIP2	0.803639247053534	1.68227983379792	0.374590945232446	2.27388147560793	0.426886837602549	0.299894921677878	1.10801988424235	0.85497700906493	0.89270568477097	0.438685945759384
